,tweet_id,user_id,time,geo,location,text,hashtags
1725,735068572813299712,1566798086,2016-05-24 07:22,,,What Pisses Me Off About Brexit | UK's EU Referendum  via ,
1726,735068334392217600,956400632,2016-05-24 07:22,,Royston - Anglia - Europa,"As in, it's not strictly true that IDS resigned from cabinet in order to campaign for brexit .   …",#IDS #brexit
1727,735067111924596736,496278040,2016-05-24 07:17,,"Aylesbury, London, Risborough ",-  Is it no longer the govt's position to support enlargement or are you being disingenuous?  EUreferendum Brexit,#EUreferendum #Brexit
1728,735065869714391040,16343974,2016-05-24 07:12,,"London, UK",Man trolls neighbour with genius response to pro- Brexit balcony sign  telegraph.co.  … pic.twitter.,
1729,735065002097311745,98156850,2016-05-24 07:08,,US,This show with  interviewing  is a MUST LISTEN. Everything about Brexit & the failed EU.   …,#Brexit
1730,735064064347406336,115108283,2016-05-24 07:05,,"New York, NY",Watch: Forex : Top FX Headlines: $$USD Index Tempered as $ GBPUSD Gains on BOE Brexit …  pic.twitter.,#Forex
1731,735063846663127040,2467449600,2016-05-24 07:04,,Preston,What would a Brexit mean for your employment rights?  theguardian.  …,
1732,735062946355814400,163054603,2016-05-24 07:00,,United Kingdom,EUref less than a month to go - read our blogs on what Brexit could mean for highered  pic.twitter.,#EUref #Brexit #highered
1733,735062201892012032,10715902,2016-05-24 06:57,,"Brighton, England","Just imagine if we were already BRExit - No Euro bailout, no extra bills, no migrant crisis, no housing crisis, no NHS crisis... Its easy.",#BRExit
1734,735061039591608320,2494331432,2016-05-24 06:53,,"London, England",Wake up and smell the bloody coffee... VoteLeave and Brexit June 23rd 2016 BBCDP ChrarityTuesday EURef   …,#VoteLeave #Brexit #BBCDP #ChrarityTuesday #EURef
1735,735060536971431936,576680441,2016-05-24 06:51,,United Kingdom,"The prospect of vicious  etc governing us with their nasty, vicious, self serving agenda on Brexit is incomprehensible Remain",#Remain
1736,735059388205932545,274405751,2016-05-24 06:46,,"Edinburgh, Scotland","Paratroops over London - Gov't falls - read ""U.S. of Europe""  brexit eu euref eureferendum leave remain",#brexit #eu #euref #eureferendum #leave #remain
1737,735058184231133184,234340127,2016-05-24 06:41,,"Leeds, England",An interesting perspective on the EU Referendum with regards to UK-based SME tech companies  brexit   …,#brexit
1738,735057651931971584,1951754275,2016-05-24 06:39,,"Tring, England",Want another reason to leave the eu  dailymail.co. article- … putin will be unstoppable and France and Germany will be he's back up Brexit,#Brexit
1739,735057015748321280,1872268352,2016-05-24 06:37,,GREAT BRITAIN,Is ProjectFear working? This referendum is beginning to resemble a zimbabwe election! Stay strong everyone!  dailymail.co.  … brexit,#ProjectFear #brexit
1740,735056212568514560,59431345,2016-05-24 06:33,,"Braintree, Essex",businessnews  Carney defends ' Brexit risk' stance - The Bank of England governor robustly defends his ... ,#businessnews
1741,735055420163825664,708451698461683712,2016-05-24 06:30,,United States,Now our HOLIDAYS are at risk from Brexit ! PM ramps up Project Fear with warning about £230 increase in bills for f… ,
1742,735054515431477250,37489774,2016-05-24 06:27,,United Kingdom,More scaremongering! Nobody knows! Ahh they are desperately trying to get the vote to stay in! Brexit  …,#Brexit
1743,735053349972811776,67879486,2016-05-24 06:22,,,"What utter crap, the  has been pushing the anti Brexit agenda. Cameron Osborne EUref LeaveEU EU   …",#Brexit #Cameron #Osborne #EUref #LeaveEU #EU
1744,735052017983455232,386542585,2016-05-24 06:17,,"Yorkshire, UK",Why British environmentalists should vote for Brexit | Michael Liebreich ,
1745,735051312149241856,1872268352,2016-05-24 06:14,,GREAT BRITAIN,And this is the CrazyGang that DodgyDave & co want us to stay in?  express.co.  … Time to leave whilst we still can! brexit UKIP,#CrazyGang #DodgyDave #brexit #UKIP
1746,735050750657744896,22696987,2016-05-24 06:12,,London,"Imagine going to a UKIP or Brexit rally and thinking ""Yes, these are my people. This is who I want to hang around with"".",
1747,735050219541368832,25805717,2016-05-24 06:10,,Blackpool,"Brexit could mean VISA-FREE migration between Australia, UK, Canada and NZ ",
1748,735049004317179904,2377156376,2016-05-24 06:05,,,Bloomberg Law's Big Law Business And Dechert LLP Release Video On Key Issues Surrounding Brexit - PR Newswire... ,
1749,735048259417169920,95260968,2016-05-24 06:02,,"Syracuse, NY",Environment Why British environmentalists should vote for Brexit : The leading lights of the UK environmental... ,#Environment
1750,735047458280071168,1415089471,2016-05-24 05:59,,Palmers Green,"First-time buyers would benefit from Brexit , says Moody's ",
1751,735046443023630337,6722152,2016-05-24 05:55,,London,"“Lean In, Not Brexit ” by   -in-not-brexit-b4541f4c9ec0.dswrrrt62 …",#
1752,735045500244627456,813064693,2016-05-24 05:51,,Canada,Explainer: Treasury’s Brexit analysis ,
1753,735044978167152640,2787078412,2016-05-24 05:49,,"Princes Risborough, England",All speculation based on lies and deception from the BSE Brexit the only way to go   …,
1754,735043428061466624,463932568,2016-05-24 05:43,,"Plymouth, UK","EU referendum poll: pensioners, Tory voters and men are deserting the Brexit campaign ",
1755,735042078418305024,1581539017,2016-05-24 05:37,,"New York, US",The lost voices in the Brexit debate: Mirror Politics morning briefing  goodmorning ,#goodmorning
1756,735041986386898944,703615394,2016-05-24 05:37,,"South West, England",Another reason that I'm voting Brexit pic.twitter.,#Brexit
1757,735041144095133696,734683899872317440,2016-05-24 05:33,,United Kingdom,James Delingpole: Britain MUST Leave The EU Says David Cameron's Strategy Guru Steve Hilton Brexit EUref LeaveEU ,#Brexit #EUref #LeaveEU
1758,735039776487813120,2527062176,2016-05-24 05:28,,London & Worldwide ,Join me live on  on 1st June to discuss Brexit business & britishlife in Spain  explainthemarket. explain-the-market-speaks-to-listeners-in-spain …,#Brexit #business #britishlife #Spain
1759,735039007017558017,175143104,2016-05-24 05:25,,United Kingdom,How would your business be affected by a Brexit - where do you stand on the referendum ? ,#business #Brexit #referendum
1760,735037277940908032,326076833,2016-05-24 05:18,,Leicester/Manchester ,And  and  want us to believe their Brexit economic forecasts?   …,#Brexit
1761,735036509615575040,136889848,2016-05-24 05:15,,"San Antonio, Texas",BANK OF ENGLAND MPC'S WEALE SAYS BREXIT WOULD INCREASE THE RISK OF RECESSION,
1762,735035649091342336,219078019,2016-05-24 05:12,,U.K. ,"UK Sovereignty versus cheaper airfares, holidays & roaming charges in Brexit - the only choice is UK Sovereignty LeaveEU VoteLeave",#Brexit #LeaveEU #VoteLeave
1763,735034095487553536,21696802,2016-05-24 05:05,, Middle-earth,Turkey should be only for Christmas . Brexit save our nation  …,#Turkey #Christmas #Brexit
1764,735032219929063424,16932829,2016-05-24 04:58,,UK,Brexit 'risks turning the clock back decades on hard-won rights' for women  EUReferendum pic.twitter.,#Brexit #women #EUReferendum
1765,735030716698890240,3362016513,2016-05-24 04:52,,,Dave could be on his way out due to his abhorrent conduct in EUref campaign. LeaveEU Brexit  independent.co.  …,#EUref #LeaveEU #Brexit
1766,735029072154271744,2239458156,2016-05-24 04:46,,Swansea,"Brexit would drive high-achieving EU students away from UK, study shows ",
1767,735027164962230272,2433389366,2016-05-24 04:38,,London,"Brexit : ""If you're not on the table you're on the menu"" -  rounds up a lot of the debate today Brexit",#Brexit #Brexit
1768,735025518647595008,2556597078,2016-05-24 04:31,,NASA high orbit moon base ,"Brexit It's official,if UK leave EU we will be doomed (or not) we will go into recession (or not) & travelling will be a nightmare (or not)",#Brexit
1769,735024653387829248,4900950251,2016-05-24 04:28,,"Birmingham, England",I'm voting leave or brexit we need to be an island again be great again,
1770,735022728667930624,308463255,2016-05-24 04:20,,United Kingdom,Brexit fear hits foreign direct investment -  ft. 50-20e4-11e6-aa98-db1e01fabc0c.html …,
1771,735022381815713792,18587157,2016-05-24 04:19,,Belgium,Interesting social media analysis on Brexit  talkwalker.  …,#Brexit
1772,735022027409620992,4408489455,2016-05-24 04:18,,London,NEWS: PM David Cameron warns that Brexit will increase the cost of a European holiday by £230.,
1773,735020982092632064,324088555,2016-05-24 04:13,,,BREXIT : The Movie via ,
1774,735020646338560000,2772294399,2016-05-24 04:12,,"Milford on Sea, England","Yeah, and stop funding their space program! Brexit sovereignty immigration global trade   …",#Brexit #sovereignty #immigration #global #trade
1775,735019395525824512,2433389366,2016-05-24 04:07,,London,"John Prevc,  : Only 1% of our business takes place in EU. But jobs now on hold because of Brexit risk pic.twitter.",#Brexit
1776,735018662646714368,304972374,2016-05-24 04:04,,London & Kent,Bloomberg - Brexit Seems Increasingly Unlikely to Corporate-Debt Investors ,
1777,735018062362103808,24871368,2016-05-24 04:02,,Kemptown. Which is in Brighton,Only 6% of a survey conducted by RICS said BREXIT would have a positive effect on the sector EU_LDN,#EU_LDN
1778,735016730544738305,28087982,2016-05-24 03:56,,Ipswich,If Brexit average wages would be nearly 3% - 4% lower than if Remain - that's equivalent to a pay cut of £800 pa for someone on av wage.,#Brexit #Remain
1779,735014296963420160,1061268944,2016-05-24 03:47,,, My main fear about Brexit is that the UK - England in particular - would be saddled with rw Tory ideas for a genertion,
1780,735013345489760257,186857781,2016-05-24 03:43,,London,"Suddenly? This is happening across Europe - wake up. It's a fight for democracy, not least against the EU brexit   …",#Europe #EU #brexit
1781,735011828997230592,134196574,2016-05-24 03:37,,birmingham England, felt this would address the question re boarder control at Brexit debate last night. obv   …,#Brexit #obv
1782,735010425922826240,379851447,2016-05-24 03:31,,London UK,"A Brexit would make Britons $30,000 better off, says report  via  brexit wealth finance",#brexit #wealth #finance
1783,735009998061899776,224223972,2016-05-24 03:30,,"Plovdiv, Bulgaria"," This brexit vote is bringing out the worst in politics, just want to get it over with and move on",
1784,735007551062966272,1140059360,2016-05-24 03:20,,,Brexit LeaveEU   The reason why our societies are dying is lack of monetary sovereignty   …,#Brexit #LeaveEU
1785,735006954041573376,727174638887948289,2016-05-24 03:18,,"Loughton, Essex",Brexit : What Start -Ups Need to Know  pic.twitter.,#Brexit #Start
1786,735004940461080576,102325185,2016-05-24 03:10,,,British Pound May Rise as BOE Officials Defend Brexit Outlook  4-traders. ound-May-Rise-as-BOE-Officials-Defend-Brexit-Outlook--22408497…,
1787,735003857990909952,20614397,2016-05-24 03:05,"Stalmine, England",Lancashire,Brexit With impending doom if we vote No just remember one thing they are still letting us have a vote on it. Can't be that bad then,#Brexit
1788,735003341571428352,444714795,2016-05-24 03:03,"Adeje, Spain",Adeje... Lost in Transit ,David Cameron says Brexit would add to the cost of a European holiday  independent.co.  …,
1789,735001929810628608,81861412,2016-05-24 02:58,,"Dubai, Amman.",No sign of Brexit effect at Topps Tiles  b0-acbf-3cff-865f-c913c75ca9f1 … via  ,
1790,735000654272442368,20543416,2016-05-24 02:53,,"London, UK",  The only known outcome of Brexit is saving UKs membership fee of £50m every day. Anything else is a guess.,
1791,734999422803808257,563700856,2016-05-24 02:48,,"Devon, UK","Forget Brexit did anyone see this coming??? Brexit fears send site wages soaring to £1,000 a week  via ",
1792,734998498743980032,33169529,2016-05-24 02:44,"Bunkyo-ku, Tokyo","Tokyo-to, Japan",Brexit a letter published at FT.. pic.twitter.,#Brexit
1793,734997561539432448,479588681,2016-05-24 02:40,,,"The more I read from Cameron and why we should stay in the EU, the more I am inclined to vote Leave Desperate BS Spin Fear Brexit",#Desperate #BS #Spin #Fear #Brexit
1794,734996197807693824,51576607,2016-05-24 02:35,,"South West, England","Alastair Campbell: Cameron is soft on incompetent, borderline racist, lie-peddling Brexit ministers  ibtimes.co. ell-cameron-too-soft-incompetent-borderline-racist-lie-peddling-brexit-ministers-1561557 …",
1795,734993600837242880,190580717,2016-05-24 02:25,,,Can someone from Brexit explain why EU leaders would be friendly and negotiate deals if we stuck a finger up and left? PlaygroundPolitics,#Brexit #EU #PlaygroundPolitics
1796,734992519260479488,3135565264,2016-05-24 02:20,,GREAT Britain,LeaveEU & join the World EUReferendum LeaveEU VoteLeave Brexit StrongerIn pic.twitter.,#LeaveEU #EUReferendum #LeaveEU #VoteLeave #Brexit #StrongerIn
1797,734990317880025088,27867738,2016-05-24 02:12,,All over the place.,Oh Dear Dave .... Knives out for Cameron: Dozens of Tories threaten no-confidence vote  Brexit VoteLeave VoteOut,#Brexit #VoteLeave #VoteOut
1798,734989254984622081,20973388,2016-05-24 02:07,,UK,"George Osborne's claimed Brexit could hit the UK's poorest, how concerned are you about the effects of leaving? pic.twitter.",
1799,734987634968264704,187636408,2016-05-24 02:01,,"York, England",When someone on Facebook shares a pro Brexit article from the Express with quotes from Nigel Farage...I just...can't...,
1800,734985946266017792,1125937411,2016-05-24 01:54,,Southampton/ Isle of Wight,"Brexit will free the UK from shackles of a failed, corrupt experiment and open up a new world of trade  belfasttelegraph.co.  …",
1801,734982004559732736,20166501,2016-05-24 01:38,,Middlesbrough,A vote for Brexit will increase obesity levels in the UK and give you spots Brexitfacts,#Brexit #Brexitfacts
1802,734981492338745344,861193664,2016-05-24 01:36,,Slightly right of Netanyahu, next they will say that the Sun objects too Brexit LeaveEU,#Brexit #LeaveEU
1803,734978516819808256,861396554,2016-05-24 01:25,,UK,Watch clips of our Brexit event with     & others  EuRef,#Brexit #EuRef
1804,734974150444503040,122169017,2016-05-24 01:07,,Manchester,So now that all our energy needs are sorted via fracking in Yorkshire ......we can afford to VoteLeave . Brexit EUref,#fracking #Yorkshire #VoteLeave #Brexit #EUref
1805,734967323703058432,7587032,2016-05-24 00:40,,"London, UK",    Westminster   Brexit The bullshitting ChuckleBrothers are at it again..,#Westminster #Brexit #bullshitting #ChuckleBrothers
1806,734963341114933248,2640444888,2016-05-24 00:24,,Ohio,Hedge funds share Brexit views while guarding their bets   bitcoin,#bitcoin
1807,734955894266421248,1717208412,2016-05-23 23:55,,quantum information DNA VNP ,Check this out: Brexit scaremongering taken to new level with threat of 'year-long recession'  linkedin. caremongering-taken-new-level-threat-year-long-john-chalekson … Sent from LinkedIn,
1808,734945135478218752,2909333307,2016-05-23 23:12,,"Weil am Rhein, Deutschland","Brexit Could Create 200,000 Financial Jobs, Campaigners Say jobs jobsearch : Britain could add 25 billio... ",#Brexit #jobs #jobsearch # #Britain
1809,734939894980583424,55635996,2016-05-23 22:51,,"Scotland, Edinburgh","Edin Business | Foreign investment in Scotland hits record high - but Brexit could stall growth, s...  Edinburgh",#Edinburgh
1810,734927745738788864,266512402,2016-05-23 22:03,,,Brexit save the NHS VoteLeave,#Brexit #VoteLeave
1811,734922024573906944,185579226,2016-05-23 21:40,,U.S.A.   FEMA Region 5  ,Vote LEAVE Brexit Restore national sovereignty and dissolve the EU.   …,#Brexit
1812,734918706111873024,19717918,2016-05-23 21:27,,I DETEST Animal Trophy Killers,  Ask  how much EU funding he's had over the years? GravyTrain VoteLeave Brexit ,#GravyTrain #VoteLeave #Brexit
1813,734915727505948672,750370964,2016-05-23 21:15,,london,Brexit ''Better Out Than In'' what crude blokes say when they fart in a crowd.,#Brexit
1814,734906035811586048,106715844,2016-05-23 20:37,,"Kensington, London",(via  ) Politics Boris Johnson slams Treasury's post- Brexit job loss claim as a hoax ,#Politics
1815,734902253946081280,2346683056,2016-05-23 20:22,,England," As long as the people have seen through it, ultimately let's hope he's signed his own P45 Brexit LeaveEU DavidCameron",#Brexit #LeaveEU #DavidCameron
1816,734898461364105216,973005421,2016-05-23 20:07,,Essex,Danger of Armageddon Brexit EUreferendum pic.twitter.,#Brexit #EUreferendum
1817,734896607594971136,1162798465,2016-05-23 19:59,,,EU Referendum 'Remain' Campaign Needs More Women Says Baroness Williams political giant in land of midgets Brexit ,#Brexit
1818,734892797904457728,23186695,2016-05-23 19:44,,"Leeds, West Yorkshire",he should be quietly working on the post Brexit plan   …,
1819,734890218155827200,17223674,2016-05-23 19:34,,"Buckingham, England",Anti-EU campaign sends email with private contact details of rival Brexit campaigners ,
1820,734888132588503041,937417056,2016-05-23 19:25,,London,newsnight  thinks Brexit means bright future for her children who will lose their right to live & work freely across Europe,#newsnight #Brexit
1821,734885716119957504,23186695,2016-05-23 19:16,,"Leeds, West Yorkshire",BBC News - EU referendum: Brexit 'would spark year-long recession' - Treasury  bbc.co. cs-eu-referendum-36355564 … ie 1m migrants home - our 1.9 to work,
1822,734882404721168384,281089096,2016-05-23 19:03,,Surbiton and London,"   yep vote Brexit your willy will drop off, after the worst recession ever and before WW3",
1823,734881143703638017,701866563268378626,2016-05-23 18:58,,United Kingdom,TWO LYING MUPPET 'S DavidCameron GeorgeOsborne ! BREXIT ! BBC SKY ITV EU UK Euref VoteLeave StrongerOut RT pic.twitter.,#MUPPET #DavidCameron #GeorgeOsborne #BREXIT #BBC #SKY #ITV #EU #UK #Euref #VoteLeave #StrongerOut #RT
1824,734879779053277184,2849651386,2016-05-23 18:52,,,I am almost sure that Lawyers were told by the EU bosses to look for a loophole to keep UK from Brexit . Just in case rigging fails,#EU #UK #Brexit
1825,734876516044115968,426950508,2016-05-23 18:39,,United Kingdom,"Brexit UK voters are prisoners, they want to break free, but they get a little bit of food in prison and so are terrified to risk escaping.",#Brexit
1826,734875129788895233,1174278972,2016-05-23 18:34,,✈London✈Paris✈St.Petersburg✈,Football fans BACK Brexit - even if it makes Champions League more EXPENSIVE: FOOTBALL fans will vote for Britain to…,
1827,734874077916078080,398809688,2016-05-23 18:30,,"Schaumburg, IL","Brexit vote is certain to add to market volatility, especially if it’s a yes. ",
1828,734872004059369472,1000085449,2016-05-23 18:21,,,Brexit must be the toughest vote ever. You either back Dai Cameron or Boris Johnson. Frightening choice!,#Brexit
1829,734870500472590336,4680378679,2016-05-23 18:15,,"Wales, United Kingdom",Labour and Plaid pledge to work together to oppose Brexit : LABOUR First Minister Carwyn Jones and Plaid Cymru... ,
1830,734869327980199936,1138360350,2016-05-23 18:11,,Worldwide,Britain's Treasury Releases Bleak Projections of Brexit Scenario:  via ,
1831,734868026915487744,3442111,2016-05-23 18:06,,london / new york / amsterdam,Just found out the camera i brought 2nd hand was used to shoot the Brexit movie as it's last assignment... & now i must find it proper use.,
1832,734867512345690113,29074222,2016-05-23 18:04,"Brighton, England","Brighton, Poole, Singapore", xit-solves-the-housing-crisis-bring-it-on… Spectator author welcomes the negative economic effects of brexit as it will reduce house prices. Awful.,
1833,734865279214313478,10715902,2016-05-23 17:55,,"Brighton, England",Anyone still a member of the Conservative party after  attack on the UK is beneath contempt. ShameShameShame . Brexit,#ShameShameShame #Brexit
1834,734863843860434944,124841220,2016-05-23 17:49,,"Brooksville, Florida","Union, Not Brexit , Threatens Peace And Stability ",
1835,734862989346639872,267976688,2016-05-23 17:46,,,Daniel Hannan claims cheaper energy post brexit but hang on German industry has cheaper energy prices then UK now. newsnight,#brexit #newsnight
1836,734861275713404928,260632904,2016-05-23 17:39,,London," You know, you're not too bad for a Tory Alex. ;D countrybeforeparty Brexit LeaveEU",#countrybeforeparty #Brexit #LeaveEU
1837,734859846747598848,163252454,2016-05-23 17:33,,"ESTADO MÉRIDA, VENEZUELA.","TheEconomist: The Treasury says Brexit would trigger a recession, but Brexiteers do not agree  …",
1838,734859100069191681,731150781915762688,2016-05-23 17:30,,United Kingdom,Young people twice as likely to be excluded from EU referendum due to not registering to vote  independent.co.  … StrongerIn Brexit,#StrongerIn #Brexit
1839,734857444095078401,912303368,2016-05-23 17:24,,"London, England","While you watch Turkish massacres of Kurdish civilians, remember that the EU is fast tracking their membership brexit voteleave bbcnews",#brexit #voteleave #bbcnews
1840,734857241069641729,98626008,2016-05-23 17:23,,New Delhi India, 'Remain' 13 points ahead of 'Leave' in ORB Brexit poll ,
1841,734855311538966528,1347156613,2016-05-23 17:15,,England," Ireland says Brexit irexit ,that comes from my hero that fought in Falklands I agree doit",#Brexit #irexit #Falklands #doit
1842,734854441283653632,613280139,2016-05-23 17:12,,,Brexit Treasury analysis explained | FT World  pic.twitter.,
1843,734854062491848705,237587916,2016-05-23 17:10,,Here and there,END OF EU: Left-wing campaigners BEG Brits to win Brexit and begin fall of Europe. Brexit  express.co.  …,#Brexit
1844,734852494103347201,236831067,2016-05-23 17:04,,,Sister Sledge for Brexit ? It's a mad old world.   …,
1845,734851082116050945,3034424365,2016-05-23 16:58,,,"'Hitler' outbursts mean worse Brexit deal, warns EU official  telegraph news",#telegraph #news
1846,734850820718612480,188673275,2016-05-23 16:57,,"London, England",Great little explainer from  . We're not going to get poorer but possibly not quite as rich in Brexit  …,#Brexit
1847,734848716847353857,93659431,2016-05-23 16:49,,"Hartlepool, England","Three has-beens, two Old Etonians, all self-interested liars.  brexitthemovie Brexit  …",#brexitthemovie #Brexit
1848,734847462578528257,733715881763557376,2016-05-23 16:44,,Outside the EU," Indeed, I'd hate to have to shave it off! I see your Portmanteau and raise you spork ridiculousPortmanteau brexit",#spork #ridiculousPortmanteau #brexit
1849,734845871045660673,3818989217,2016-05-23 16:38,,"Witney, England, UK",'Talking To Osborne Persuaded Me To VoteLeave ' | LBC  lbc.co. orne-persuaded-me-to-vote-leave-131046 … via  Brexit EUref,#VoteLeave #Brexit #EUref
1850,734845432719872003,330628183,2016-05-23 16:36,,,Banks - Tanks It's all GO on the Brexit Front - It will never be over for us until we  !  dailymail.co.  …,#GO #Brexit
1851,734844689426223104,67316296,2016-05-23 16:33,,All over the place.,Brexit Fear Tactics ,
1852,734843624182140928,18062013,2016-05-23 16:29,,Global,"Marvellous  MP  at her best, NEC get a grip Brexit      …",#Marvellous #Brexit
1853,734842493888499712,534816655,2016-05-23 16:24,,,BBC News - Reality Check: Would Brexit push up prices?  bbc.co. cs-eu-referendum-36355458 … strongerIN,#Brexit #strongerIN
1854,734840099041611776,716674479552925697,2016-05-23 16:15,,"Hillingdon, London",Because if we Brexit we will have no more cars to do doughnuts in of course. VoteLeave   …,#VoteLeave
1855,734839066441703425,386542585,2016-05-23 16:11,,"Yorkshire, UK",Lord Lawson accuses Treasury of 'prostituting' itself with Brexit report ,
1856,734837221069492224,704296663,2016-05-23 16:03,,London [United Kingdom],The Conversation UK UK Treasury Brexit report is overly negative The Conversation UK Costas Milas does not work… ,
1857,734834477092982785,56682885,2016-05-23 15:52,,,"Business 'indifferent' to Brexit , poll finds StrongerIn  telegraph.co.  …",#Brexit #StrongerIn
1858,734833175663415297,3220696039,2016-05-23 15:47,,,Thanks to Mr T  for a lively debate around brexit with my son  TopTeacher EU,#TopTeacher #EU
1859,734833084856696832,3399041795,2016-05-23 15:47,,"Suffolk, England","Same here, 2 taxis, 1 physio & elec meter man all Brexit today. But all wary of Govt fix. Leave +ve on ground. OUT   …",#Brexit #Leave
1860,734830223657697281,1869036517,2016-05-23 15:35,,"Washington, D.C.",ChrisGrayling speaking in U.S.Congress this evening on Brexit  thompsonpublications. -chris-grayling-speaking-in-congress-this-evening-on-brexit… tcot EUref Leave EU Conservatives EU,#ChrisGrayling #Brexit #tcot #EUref #Leave #EU #Conservatives #EU
1861,734828396191068160,1352080316,2016-05-23 15:28,,,"Paxman in Brussels: Who Really Rules Us? BBC Documentary 2016. Completely rips the piss, love it. Brexit ",#Brexit
1862,734826588232159237,2823109342,2016-05-23 15:21,,,Certain things will happen if we remain Immigration will rise Will join EU army More political union Join Eurozone Brexit,#Brexit
1863,734825866472132608,86746242,2016-05-23 15:18,,,Reverse reverse how embarrassing but it is outside of his remit Brexit   …,#Brexit
1864,734824257075728385,50458145,2016-05-23 15:12,, Great White North. ,"This is extremely bullish action. Brexit , Rate hike chatter, Greece, election, massive outflows, and SPX holds tough pressing resistance",
1865,734823189939900416,16219226,2016-05-23 15:07,,London,"GiselaStuart on stage, delivering her opening statement. iq2debate brexit pic.twitter.",#GiselaStuart #iq2debate #brexit
1866,734822352157048833,2218334325,2016-05-23 15:04,,"Llanishen, Wales","BBC News - Osborne: Brexit will put 20,000 Welsh jobs at risk. This isn't a risk worth taking. StrongerIN  bbc.co. cs-eu-referendum-36357889 …",#StrongerIN
1867,734821658440126464,1664318234,2016-05-23 15:01,,London (the one in England),"[wake up! He's a stalking horse for Dave] Boris is a 'mixed blessing', admit Brexit campaigners  via ",
1868,734820208993538048,14675676,2016-05-23 14:56,,"Wishaw, Lanarkshire, UK","How scary would this be? I can honestly see it happening if we remain in this horrific, vile conglomerate... brexit   …",#brexit
1869,734818606119329793,3073204097,2016-05-23 14:49,,South Lincolnshire,Does Steve Hilton's 'blue sky thinking' give the game away on Brexit and pregnancy rights?  hiltons-blue-sky-thinking-give-game-away-brexit-pregnancy- …,
1870,734816308014022656,2471049920,2016-05-23 14:40,,,"Brexit Could Kill 820,000 Jobs: Chancellor - British families would face up to 820,000 job losses and the count... ",
1871,734814983238909952,131814149,2016-05-23 14:35,,South Florida ,"""U.K. ' Brexit ' from E.U. could spell economic disaster"" So better now than later then?  64117257539584 …",
1872,734813978099089408,396864170,2016-05-23 14:31,,uk,Top economist calls for Osborne to RESIGN after Brexit vote amid ‘deceitful’ fearmongering ,
1873,734812791014629376,3337923111,2016-05-23 14:26,,,CarbonBubble: RT JeremyLeggett: CarbonBubble chief arhobley speaking at Reigate Brexit & The Environment Event t… ,#Reigate #Brexit
1874,734810861789908992,725040855816507393,2016-05-23 14:18,"Langport, England","Langport, England","Me too, don't like getting into politics confused about brexit don't know who to believe or trust badaseachother   …",#confused #brexit #badaseachother
1875,734809914372173825,267966421,2016-05-23 14:15,,in a cave somewhere,If that egg thrown at boris Johnson had it him in the head it might of cured his amnesia. Brexit pic.twitter.,#Brexit
1876,734809043227824128,44620154,2016-05-23 14:11,,England,   I trust this one as much as I would trust Dr Shipman! Brexit VoteLeave,#Brexit #VoteLeave
1877,734808230484971520,2987358599,2016-05-23 14:08,,"New Hampshire Concord, Forrest","business: Britain faces a recession lasting a year if Brexit happens, Treasury says  pic.twitter.",#Brexit
1878,734806467514093569,2838333676,2016-05-23 14:01,,,EU stopped UK from helping Steel. How can Osborne say we would lose jobs if we Brexit ? EU migrants depressed wages pic.twitter.,
1879,734805441255997440,260797032,2016-05-23 13:57,,Omnipresent,EU referendum: What will happen to freedom of movement and immigration if there's Brexit ? ,
1880,734805258971557889,720098948736790528,2016-05-23 13:56,,"Norwich, England",Where are they going to get the numbers to staff an EU Army? VoteLeave LeaveEU leave Brexit EUref StrongerIn pic.twitter.,#VoteLeave #LeaveEU #leave #Brexit #EUref #StrongerIn
1881,734803929553375232,4744484008,2016-05-23 13:51,,,Interesting must-read for Brexit and  : Does the EU really cost the UK £350m a week?  are_iOSApp_Other …,#Brexit
1882,734802584553291776,462147495,2016-05-23 13:46,,London," warns that ' Brexit ' will mean uncertainty and long negotiations, which markets don't like   UCLCulture",#UCLCulture
1883,734801592063537153,20310264,2016-05-23 13:42,"Hougham, England","Hougham, nr Grantham, England",As I understand it we won't be able to afford butter or toasters to toast the scrap of bread we have on Brexit   …,#Brexit
1884,734800723393810432,2797963749,2016-05-23 13:38,,,UKtelegraph David Cameron and George Osborne made a joke about Brexit ... and it didnt go ,#UKtelegraph
1885,734799437969645568,25382122,2016-05-23 13:33,,"Palo Alto, CA",FTSE CLOSE: Footsie slides after Brexit warning from the Treasury and a cautious start to the week ...  startups,#startups
1886,734798299228741632,379851447,2016-05-23 13:29,,London UK,The last breath of every soldier EU brexit referendum voteleave pic.twitter.,#EU #brexit #referendum #voteleave
1887,734797619902435328,1177878342,2016-05-23 13:26,,,"Boris is a mixed blessing, admit Brexit campaigners as he delivers ANOTHER rant on EU regu…  pic.twitter.",
1888,734796101769908225,289148078,2016-05-23 13:20,,"Chichester, Sussex, ", theguardian.  … Tory grandees dismiss Treasury Brexit report as inaccurate propaganda,
1889,734793755082031104,379851447,2016-05-23 13:10,,London UK,'Please don't let them hack my throat.' EU brexit referendum voteleave pic.twitter.,#EU #brexit #referendum #voteleave
1890,734793041249107971,4806808293,2016-05-23 13:08,,"London, England","The Treasury's Brexit analysis looks credible, although its conclusions should be viewed as ballpark estimates:  bs-inflation-low-wages-big-deficit …",#Brexit
1891,734791500450660352,22082265,2016-05-23 13:02,,"Chicago, IL USA",BREXIT THE MOVIE - REGULATED PEOPLE living REGULATED LIVES  via ,
