user_id,time,geo,polarity,subjectivity,wordnouns,hashtags
2284883905,2016-05-19 19:48,,0.0,0.0,"brexit,property 's,eu,referendum fears",#Property #News
521912725,2016-05-19 19:39,,0.128125,0.54375,complete,#VoteLeave #EUref #EUreferendum #Brexit #ProjectFear
730929929441939456,2016-05-19 19:12,,0.45000000000000007,0.95,"huge creative step backwards,brexit,guardian",
4825917994,2016-05-19 19:08,,0.0,0.5,"brussels,bomb,eu,holding,key legislation,fear,fuelling brexit",
286243372,2016-05-19 18:54,,-0.1875,0.5,sovereignty …,#VoteLeave #Brexit
575011243,2016-05-19 18:47,,0.3375,0.5625,"brexit,world |",
288253265,2016-05-19 18:35,,0.0,0.0,"owen,brexit,britain,immigration # ...",#Lord #jobs #jobsearch #
65743442,2016-05-19 18:32,,0.0,0.25,"citation,eu,list …",#UKScience #Brexit
701020174640619521,2016-05-19 18:21,,-0.25,0.5,,#brexit #logic #bbcqt #EUref #LeaveEU
126030945,2016-05-19 18:15,,0.0,0.0,"remain,talks sense,read,brexit",#bbcqt
65743442,2016-05-19 18:12,,0.0,0.0,"eu,research grants,uk-based,£2.7million …",#Brexit #VoteStay
51888396,2016-05-19 18:08,,0.16666666666666669,0.2833333333333333,rt,#bbcqt #brexit
456536128,2016-05-19 18:01,,-0.25,0.25,,#bbcqt #SHOCK #Brexit
22314440,2016-05-19 17:56,,0.2857142857142857,0.5357142857142857,"n't vote,brexit,hand power,conservatives",#bbcqt
47607465,2016-05-19 17:52,,0.0,0.0,argument ends,#Brexit #Brexit #bbcqt
976528424,2016-05-19 17:43,,0.0,0.0,"tory brexit rebels try,derail,queen 's,speech,tory-brexit-rebels-try-to-derail-queens-speech …",
431049606,2016-05-19 17:36,,0.0,0.0,,#Brexit
300482600,2016-05-19 17:18,,0.1,0.8,"n't care,britain,'s voice,eu",#Brexit
281793534,2016-05-19 17:10,,0.4,0.8,,#brexit
334926329,2016-05-19 17:06,,0.0,0.0,"brexit,n't look",
